Time	Voltage
11.1475	-0.0143892576485847
11.147625	-0.0144808117799649
11.14775	-0.0144197756923781
11.147875	-0.0144808117799649
11.148	-0.0144197756923781
11.148125	-0.0144808117799649
11.14825	-0.0153658350499733
11.148375	-0.0154879072251469
11.1485	-0.015579461356527
11.148625	-0.0155184252689403
11.14875	-0.0154573891813535
11.148875	-0.0154573891813535
11.149	-0.0154268711375601
11.149125	-0.0155489433127337
11.14925	-0.0152132448310063
11.149375	-0.015884641794461
11.1495	-0.0166170748455024
11.149625	-0.0162203402761883
11.14975	-0.0164034485389487
11.149875	-0.0163424124513619
11.15	-0.0164950026703288
11.150125	-0.0162813763637751
11.15025	-0.0163424124513619
11.150375	-0.0163118944075685
11.1505	-0.0164034485389487
11.150625	-0.017441062027924
11.15075	-0.0176852063782712
11.150875	-0.0175326161593042
11.151	-0.0176546883344778
11.151125	-0.0175631342030976
11.15125	-0.0174715800717174
11.151375	-0.0172274357213703
11.1515	-0.0175326161593042
11.151625	-0.0173189898527504
11.15175	-0.0179598687724117
11.151875	-0.0188754100862135
11.152	-0.0185702296482795
11.152125	-0.0187533379110399
11.15225	-0.0186007476920729
11.152375	-0.0185091935606928
11.1525	-0.0185091935606928
11.152625	-0.0185091935606928
11.15275	-0.0186617837796597
11.152875	-0.0185397116044862
11.153	-0.0193331807431144
11.153125	-0.019851987487602
11.15325	-0.0196688792248417
11.153375	-0.0195773250934615
11.1535	-0.0195468070496681
11.153625	-0.0194552529182879
11.15375	-0.019150072480354
11.153875	-0.0190280003051804
11.154	-0.019150072480354
11.154125	-0.0196383611810483
11.15425	-0.0207370107576104
11.154375	-0.0204013122758831
11.1545	-0.0203402761882963
11.154625	-0.0204928664072633
11.15475	-0.0203097581445029
11.154875	-0.0202182040131228
11.155	-0.0202487220569162
11.155125	-0.0202792401007095
11.15525	-0.0201266498817426
11.155375	-0.0209201190203708
11.1555	-0.0215915159838254
11.155625	-0.0214694438086519
11.15575	-0.0213168535896849
11.155875	-0.0212558175020981
11.156	-0.0214084077210651
11.156125	-0.0211337453269245
11.15625	-0.0213778896772717
11.156375	-0.0212252994583047
11.1565	-0.0212252994583047
11.156625	-0.0225070572976272
11.15675	-0.0225375753414206
11.156875	-0.0222629129472801
11.157	-0.022415503166247
11.157125	-0.0224765392538338
11.15725	-0.0222629129472801
11.157375	-0.0222629129472801
11.1575	-0.0222934309910735
11.157625	-0.0220187685969329
11.15775	-0.0227512016479744
11.157875	-0.0233310444800488
11.158	-0.023270008392462
11.158125	-0.0228427557793545
11.15825	-0.022568093385214
11.158375	-0.0227512016479744
11.1585	-0.0228427557793545
11.158625	-0.0226596475165942
11.15875	-0.0226291294728008
11.158875	-0.022720683604181
11.159	-0.0224460212100404
11.159125	-0.0225986114290074
11.15925	-0.0227512016479744
11.159375	-0.0226596475165942
11.1595	-0.0226596475165942
11.159625	-0.022568093385214
11.15975	-0.0223849851224537
11.159875	-0.0222629129472801
11.16	-0.022415503166247
11.160125	-0.0222018768596933
11.16025	-0.0223544670786603
11.160375	-0.0222323949034867
11.1605	-0.0221713588158999
11.160625	-0.0220798046845197
11.16075	-0.0222018768596933
11.160875	-0.0219882505531395
11.161	-0.0222018768596933
11.161125	-0.0220492866407263
11.16125	-0.0219272144655528
11.161375	-0.0220187685969329
11.1615	-0.0217441062027924
11.161625	-0.0218966964217594
11.16175	-0.0217441062027924
11.161875	-0.021866178377966
11.162	-0.0218966964217594
11.162125	-0.0219577325093461
11.16225	-0.0217746242465858
11.162375	-0.0217746242465858
11.1625	-0.0217441062027924
11.162625	-0.0216525520714122
11.16275	-0.0216830701152056
11.162875	-0.021560997940032
11.163	-0.0215304798962387
11.163125	-0.0213473716334783
11.16325	-0.021560997940032
11.163375	-0.0212863355458915
11.1635	-0.021560997940032
11.163625	-0.0214084077210651
11.16375	-0.0211337453269245
11.163875	-0.0211947814145113
11.164	-0.0213168535896849
11.164125	-0.0213168535896849
11.16425	-0.021560997940032
11.164375	-0.0212252994583047
11.1645	-0.0211032272831312
11.164625	-0.0210421911955444
11.16475	-0.0209811551079576
11.164875	-0.0209811551079576
11.165	-0.020859082932784
11.165125	-0.0208285648889906
11.16525	-0.0209201190203708
11.165375	-0.0207370107576104
11.1655	-0.0207370107576104
11.165625	-0.0207370107576104
11.16575	-0.0206149385824369
11.165875	-0.0207675288014038
11.166	-0.0207370107576104
